threshold,accuracy,precision_1,recall_1,f1_1,review_rate
0.30180069631832596,0.8048128342245989,0.8809523809523809,0.736318407960199,0.8021680216802168,0.9278074866310161
0.3132943269002948,0.8074866310160428,0.8862275449101796,0.736318407960199,0.8043478260869565,0.9278074866310161
0.32726554466302166,0.8048128342245989,0.8855421686746988,0.7313432835820896,0.8010899182561307,0.9278074866310161
0.33927020053387835,0.8021390374331551,0.8848484848484849,0.7263681592039801,0.7978142076502732,0.9278074866310161
0.3444845448090229,0.7994652406417112,0.8841463414634146,0.7213930348258707,0.7945205479452054,0.9278074866310161
0.4484183769888949,0.8021390374331551,0.8895705521472392,0.7213930348258707,0.7967032967032966,0.9278074866310161
0.47356772745888065,0.8048128342245989,0.8950617283950617,0.7213930348258707,0.7988980716253443,0.9278074866310161
0.5384912443140688,0.8074866310160428,0.9006211180124224,0.7213930348258707,0.8011049723756906,0.9278074866310161
0.5500327496887638,0.8048128342245989,0.9,0.7164179104477612,0.7977839335180056,0.9278074866310161
0.5726828806318829,0.8021390374331551,0.89937106918239,0.7114427860696517,0.7944444444444444,0.9278074866310161
0.6120505130874025,0.7994652406417112,0.8987341772151899,0.7064676616915423,0.7910863509749304,0.9278074866310161
0.6140661262664588,0.7967914438502673,0.8980891719745223,0.7014925373134329,0.7877094972067039,0.9278074866310161
0.6201806573289272,0.7941176470588235,0.8974358974358975,0.6965174129353234,0.7843137254901961,0.9278074866310161
0.6225049375765898,0.7914438502673797,0.896774193548387,0.6915422885572139,0.7808988764044944,0.9278074866310161
0.6231543813001584,0.7887700534759359,0.8961038961038961,0.6865671641791045,0.7774647887323943,0.9278074866310161
0.6380141486737566,0.786096256684492,0.8954248366013072,0.681592039800995,0.7740112994350282,0.9278074866310161
0.6573430656517325,0.7834224598930482,0.8947368421052632,0.6766169154228856,0.7705382436260623,0.9278074866310161
0.657489389524329,0.786096256684492,0.9006622516556292,0.6766169154228856,0.7727272727272727,0.9278074866310161
0.6669112445927325,0.7834224598930482,0.9,0.6716417910447762,0.7692307692307693,0.9278074866310161
0.6799932841367777,0.786096256684492,0.9060402684563759,0.6716417910447762,0.7714285714285715,0.9278074866310161
0.732628525395735,0.7834224598930482,0.9054054054054054,0.6666666666666666,0.7679083094555874,0.9278074866310161
0.7415340382464652,0.7807486631016043,0.9047619047619048,0.6616915422885572,0.764367816091954,0.9278074866310161
0.7953193687309146,0.7834224598930482,0.910958904109589,0.6616915422885572,0.7665706051873199,0.93048128342246
0.8049184453120477,0.786096256684492,0.9172413793103448,0.6616915422885572,0.7687861271676301,0.93048128342246
0.8115024558316226,0.7834224598930482,0.9166666666666666,0.6567164179104478,0.7652173913043478,0.9331550802139037
0.813061883601718,0.7807486631016043,0.916083916083916,0.6517412935323383,0.7616279069767442,0.9331550802139037
0.8136967326959454,0.7780748663101604,0.9154929577464789,0.6467661691542289,0.7580174927113703,0.9331550802139037
0.8165686919012267,0.7754010695187166,0.9148936170212766,0.6417910447761194,0.7543859649122807,0.9331550802139037
0.8184610326143127,0.7727272727272727,0.9142857142857143,0.6368159203980099,0.750733137829912,0.9331550802139037
0.8230514722825681,0.7700534759358288,0.9136690647482014,0.6318407960199005,0.7470588235294118,0.9331550802139037
0.8231395904058167,0.7727272727272727,0.9202898550724637,0.6318407960199005,0.7492625368731564,0.9331550802139037
0.8325490957244456,0.7700534759358288,0.9197080291970803,0.6268656716417911,0.7455621301775148,0.9331550802139037
0.8372819145170126,0.7727272727272727,0.9264705882352942,0.6268656716417911,0.7477744807121661,0.9331550802139037
0.8451037069389662,0.7700534759358288,0.9259259259259259,0.6218905472636815,0.7440476190476191,0.9331550802139037
0.8471070049491937,0.7727272727272727,0.9328358208955224,0.6218905472636815,0.746268656716418,0.9331550802139037
0.8548141386399735,0.7566844919786097,0.9296875,0.5920398009950248,0.723404255319149,0.9331550802139037
0.8645340958713037,0.7620320855614974,0.9444444444444444,0.5920398009950248,0.72782874617737,0.9358288770053476
0.8697012993604907,0.7593582887700535,0.944,0.5870646766169154,0.7239263803680982,0.9358288770053476
0.8710959914403695,0.7566844919786097,0.9435483870967742,0.582089552238806,0.72,0.9358288770053476
0.8952885430500158,0.7540106951871658,0.943089430894309,0.5771144278606966,0.7160493827160493,0.9438502673796791
0.8964621983534004,0.7513368983957219,0.9426229508196722,0.572139303482587,0.7120743034055728,0.9438502673796791
0.8999976736769293,0.7486631016042781,0.9421487603305785,0.5671641791044776,0.7080745341614907,0.9438502673796791
